i,j,custo,Theta_fb0,Theta_fb1,Theta_fb2,Theta_fb3,Theta_fb4,Theta_fb5,silo_0,silo_1,silo_2,silo_3,silo_4,silo_5,silo_6,silo_7,silo_8,silo_9,silo_10,silo_11,silo_12,silo_13,silo_14,silo_15,pos
39,4,206.19634146341463,206.19634146341463,1730.4134146341462,230.18948170731707,0.0,69.34146341463416,4989.608536585367,0.8780487804878048,3.3170731707317076,6.975609756097562,2.097560975609756,8.195121951219512,0,0,0.8780487804878048,2.097560975609756,6.975609756097562,3.3170731707317076,15.0,20.53658536585366,24.195121951219512,13.21951219512195,0,12
39,5,201.6548780487805,201.6548780487805,1571.7170731707317,228.0878048780488,0.0,73.96341463414636,4729.818292682927,0,2.3170731707317076,5.975609756097562,1.0975609756097562,7.195121951219512,0,0,0,1.0975609756097562,5.975609756097562,18.317073170731707,14.0,19.53658536585366,23.195121951219512,12.21951219512195,0,11
39,6,196.8817073170732,196.8817073170732,1432.2524390243905,226.7673780487805,0.0,69.58841463414635,4485.158536585366,0,1.3170731707317076,4.975609756097562,0.09756097560975618,6.195121951219512,0,0,0,0.09756097560975618,20.975609756097562,17.317073170731707,13.0,18.53658536585366,22.195121951219512,11.21951219512195,0,10
39,7,189.39756097560976,189.39756097560976,1319.990243902439,218.91814024390243,0.0,62.57926829268291,4259.614634146343,0,0.3170731707317076,3.975609756097562,0,5.195121951219512,0,0,0,15.097560975609756,19.975609756097562,16.317073170731707,12.0,17.53658536585366,21.195121951219512,10.21951219512195,0,9
39,8,183.04878048780486,183.04878048780486,1252.70243902439,211.34146341463412,0.0,60.42682926829269,4095.9365853658546,0,0,2.975609756097562,0,4.195121951219512,0,0,15.0,14.097560975609756,18.975609756097562,15.317073170731707,11.0,16.53658536585366,20.195121951219512,9.21951219512195,0,8
39,9,178.11341463414635,178.11341463414635,1236.3902439024391,204.54634146341465,0.0,64.1158536585366,4001.5390243902452,0,0,1.9756097560975618,0,3.1951219512195124,0,15.0,14.0,13.097560975609756,17.975609756097562,14.317073170731707,10.0,15.53658536585366,19.195121951219512,8.21951219512195,0,7
39,10,174.31341463414634,174.31341463414634,1275.1780487804876,198.98033536585365,0.0,66.1798780487805,3957.445121951219,0,0,0.9756097560975618,0,2.1951219512195124,15.0,14.0,13.0,12.097560975609756,16.975609756097562,13.317073170731707,9.0,14.53658536585366,18.195121951219512,7.2195121951219505,0,6
39,11,170.490243902439,170.490243902439,1369.9463414634145,194.1228658536585,0.0,68.19512195121952,3957.3987804878043,0,0,0,0,17.195121951219512,14.0,13.0,12.0,11.097560975609756,15.975609756097562,12.317073170731707,8.0,13.53658536585366,17.195121951219512,6.2195121951219505,0,5
39,12,166.690243902439,166.690243902439,1519.5365853658536,187.6810975609756,0.0,70.26219512195121,4046.9768292682925,0,0,0,15.0,16.195121951219512,13.0,12.0,11.0,10.097560975609756,14.975609756097562,11.317073170731707,7.0,12.53658536585366,16.195121951219512,5.2195121951219505,0,4
39,13,163.84024390243903,163.84024390243903,1733.7268292682927,181.84481707317073,0.0,71.63719512195121,4212.99512195122,0,0,15.0,14.0,15.195121951219512,12.0,11.0,10.0,9.097560975609756,13.975609756097562,10.317073170731707,6.0,11.53658536585366,15.195121951219512,4.2195121951219505,0,3
39,14,161.94024390243902,161.94024390243902,2014.4170731707318,177.3342987804878,0.0,71.88719512195121,4449.637804878048,0,15.0,14.0,13.0,14.195121951219512,11.0,10.0,9.0,8.097560975609756,12.975609756097562,9.317073170731707,5.0,10.53658536585366,14.195121951219512,3.2195121951219505,0,2
39,15,160.99024390243903,160.99024390243903,2363.5073170731707,174.60304878048782,0.0,68.26829268292684,4664.106097560977,15.0,14.0,13.0,12.0,13.195121951219512,10.0,9.0,8.0,7.097560975609756,11.975609756097562,8.317073170731707,4.0,9.53658536585366,13.195121951219512,2.2195121951219505,0,1
39,16,169.54024390243902,169.54024390243902,2470.85731707317,187.07454268292682,0.0,61.326219512195124,4713.065853658539,30.0,13.0,12.0,11.0,12.195121951219512,9.0,8.0,7.0,6.097560975609756,10.975609756097562,7.317073170731707,3.0,8.53658536585366,12.195121951219512,1.2195121951219505,0,1
39,17,182.840243902439,182.840243902439,2583.9073170731704,204.6557926829268,0.0,75.26829268292683,4913.678048780491,45.0,12.0,11.0,10.0,11.195121951219512,8.0,7.0,6.0,5.097560975609756,9.975609756097562,6.317073170731707,2.0,7.536585365853661,11.195121951219512,0.21951219512195053,0,1
39,18,195.39878048780488,195.39878048780488,2685.835365853659,221.98185975609758,0.0,92.99390243902438,5115.796341463417,60.0,11.0,10.0,9.0,10.195121951219512,7.0,6.0,5.0,4.097560975609756,8.975609756097562,5.317073170731707,1.0,6.536585365853661,10.195121951219512,0,0,1
39,19,207.74878048780485,207.74878048780485,2784.635365853658,240.4789634146341,0.0,111.49390243902437,5333.462195121953,75.0,10.0,9.0,8.0,9.195121951219512,6.0,5.0,4.0,3.097560975609756,7.975609756097562,4.317073170731707,0.0,5.536585365853661,9.195121951219512,0,0,1
39,20,228.64878048780486,228.64878048780486,2880.585365853658,268.67012195121947,42.75,133.12195121951217,5647.07804878049,90.0,9.0,8.0,7.0,8.195121951219512,5.0,4.0,3.0,2.097560975609756,6.975609756097562,3.3170731707317067,0,4.536585365853661,8.195121951219512,0,0,1
39,21,249.54878048780486,249.54878048780486,2977.4853658536585,294.6326219512195,180.5,152.33536585365852,5779.429268292685,100,8.0,7.0,6.0,7.195121951219512,4.0,3.0,2.0,1.0975609756097562,5.975609756097562,2.3170731707317067,0,3.536585365853661,7.195121951219512,0,0,1
39,22,260.94878048780487,260.94878048780487,3064.885365853658,306.4076219512195,180.5,153.83536585365852,5892.780487804879,100,7.0,6.0,5.0,6.195121951219512,3.0,2.0,1.0,0.09756097560975618,4.975609756097562,1.3170731707317067,0,2.536585365853661,6.195121951219512,0,0,1
39,23,271.4914634146341,271.4914634146341,3144.5695121951217,317.2971036585365,180.5,155.2225609756097,5995.681707317075,100,6.0,5.0,4.0,5.195121951219512,2.0,1.0,0.0,0,3.975609756097562,0.3170731707317067,0,1.5365853658536608,5.195121951219512,0,0,1
39,24,280.34268292682924,280.34268292682924,3208.6829268292686,326.43948170731704,180.5,156.38719512195127,6088.99024390244,100,5.0,4.0,3.0,4.195121951219512,1.0,0.0,0,0,2.975609756097562,0,0,0.5365853658536608,4.195121951219512,0,0,1
39,25,287.50243902439024,287.50243902439024,3257.1097560975604,333.83475609756096,180.5,157.3292682926829,6146.013414634145,100,4.0,3.0,2.0,3.1951219512195124,0.0,0,0,0,1.9756097560975618,0,0,0,3.1951219512195124,0,0,1
39,26,293.20243902439023,293.20243902439023,3293.209756097561,339.72225609756094,180.5,158.0792682926829,6192.910975609756,100,3.0,2.0,1.0,2.1951219512195124,0,0,0,0,0.9756097560975618,0,0,0,2.1951219512195124,0,0,1
39,27,298.8792682926829,298.8792682926829,3329.0780487804873,345.5858231707317,180.5,158.82621951219517,6218.908536585365,100,2.0,1.0,0.0,1.1951219512195124,0,0,0,0,0,0,0,0,1.1951219512195124,0,0,1
39,28,302.67926829268293,302.67926829268293,3351.8780487804875,349.5108231707317,180.5,159.32621951219517,6239.229268292683,100,1.0,0.0,0,0.19512195121951237,0,0,0,0,0,0,0,0,0.19512195121951237,0,0,1
39,29,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,30,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,31,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,32,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,33,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,34,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,35,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,36,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,37,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,38,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,39,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,40,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,41,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,42,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,43,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,44,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,45,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,46,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,47,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,48,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,49,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,50,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,51,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,52,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,53,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,54,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,55,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,56,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,57,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,58,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,59,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,60,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,61,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,62,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,63,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,64,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,65,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,66,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,67,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,68,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,69,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,70,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,71,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,72,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,73,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,74,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,75,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,76,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,77,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,78,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,79,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,80,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,81,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,82,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,83,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,84,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,85,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,86,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,87,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,88,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,89,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,90,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,91,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,92,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,93,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,94,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,95,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,96,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,97,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,98,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,99,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,100,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,0,304.0,304.0,1501.1691780821918,220.986301369863,0.0,73.4931506849315,4981.513698630139,4.109589041095891,5.47945205479452,1.36986301369863,10.95890410958904,4.109589041095891,6.8493150684931505,8.219178082191782,6.8493150684931505,12.32876712328767,9.58904109589041,9.58904109589041,9.58904109589041,0.0,1.36986301369863,5.47945205479452,4.109589041095891,11
40,1,212.40958904109584,212.40958904109584,1489.118493150685,228.6090753424657,0.0,106.55650684931507,4997.390410958906,3.109589041095891,4.47945205479452,0.36986301369863006,9.95890410958904,3.109589041095891,5.8493150684931505,7.219178082191782,5.8493150684931505,11.32876712328767,24.58904109589041,8.58904109589041,8.58904109589041,0,0.36986301369863006,4.47945205479452,3.109589041095891,10
40,2,215.3246575342466,215.3246575342466,1488.4287671232876,236.2176369863014,0.0,134.10958904109586,4950.397945205483,2.109589041095891,3.4794520547945202,0,8.95890410958904,2.109589041095891,4.8493150684931505,6.219178082191782,4.8493150684931505,26.32876712328767,23.58904109589041,7.58904109589041,7.58904109589041,0,0,3.4794520547945202,2.109589041095891,9
40,3,210.57465753424657,210.57465753424657,1495.2869863013696,235.15513698630136,0.0,142.1609589041096,4691.750684931508,1.1095890410958908,2.4794520547945202,0,7.9589041095890405,1.1095890410958908,3.8493150684931505,5.219178082191782,19.84931506849315,25.32876712328767,22.58904109589041,6.58904109589041,6.58904109589041,0,0,2.4794520547945202,1.1095890410958908,8
40,4,206.03287671232874,206.03287671232874,1533.2219178082191,234.9335616438356,0.0,140.4109589041096,4595.084931506848,0.10958904109589085,1.4794520547945202,0,6.9589041095890405,0.10958904109589085,2.8493150684931505,20.21917808219178,18.84931506849315,24.32876712328767,21.58904109589041,5.58904109589041,5.58904109589041,0,0,1.4794520547945202,0.10958904109589085,7
40,5,198.53698630136986,198.53698630136986,1590.4561643835616,229.99674657534248,0.0,138.8835616438356,4372.4465753424665,0,0.47945205479452024,0,5.9589041095890405,0,17.84931506849315,19.21917808219178,17.84931506849315,23.32876712328767,20.58904109589041,4.58904109589041,4.58904109589041,0,0,0.47945205479452024,0,6
40,6,191.28835616438357,191.28835616438357,1687.1739726027397,223.023801369863,0.0,136.37328767123287,4170.317808219179,0,0,0,4.9589041095890405,15.0,16.84931506849315,18.21917808219178,16.84931506849315,22.32876712328767,19.58904109589041,3.58904109589041,3.58904109589041,0,0,0,0,5
40,7,183.68835616438358,183.68835616438358,1832.1595890410958,217.09160958904113,0.0,133.62328767123287,3977.545890410959,0,0,0,19.958904109589042,14.0,15.849315068493151,17.21917808219178,15.849315068493151,21.32876712328767,18.58904109589041,2.58904109589041,2.58904109589041,0,0,0,0,4
40,8,177.03835616438357,177.03835616438357,2027.573287671233,208.94246575342467,0.0,130.12328767123287,3900.3226027397263,0,0,15.0,18.958904109589042,13.0,14.849315068493151,16.21917808219178,14.849315068493151,20.32876712328767,17.58904109589041,1.5890410958904102,1.5890410958904102,0,0,0,0,3
40,9,171.97602739726028,171.97602739726028,2284.099315068493,201.78724315068493,0.0,125.87328767123287,3912.672602739727,0,15.0,14.0,17.958904109589042,12.0,13.849315068493151,15.219178082191782,13.849315068493151,19.32876712328767,16.58904109589041,0.5890410958904102,0.5890410958904102,0,0,0,0,2
40,10,167.39520547945204,167.39520547945204,2594.3458904109584,194.35667808219176,0.0,117.79452054794523,4007.3863013698638,15.0,14.0,13.0,16.958904109589042,11.0,12.849315068493151,14.219178082191782,12.849315068493151,18.32876712328767,15.589041095890408,0,0,0,0,0,0,1
40,11,171.19520547945206,171.19520547945206,2639.945890410959,199.28167808219177,0.0,109.07020547945208,4039.7513698630146,30.0,13.0,12.0,15.958904109589042,10.0,11.849315068493151,13.219178082191782,11.849315068493151,17.32876712328767,14.589041095890408,0,0,0,0,0,0,1
40,12,179.74520547945207,179.74520547945207,2691.245890410959,209.32525684931508,0.0,116.32020547945207,4255.5315068493155,45.0,12.0,11.0,14.958904109589042,9.0,10.849315068493151,12.219178082191782,10.849315068493151,16.32876712328767,13.589041095890408,0,0,0,0,0,0,1
40,13,188.29520547945205,188.29520547945205,2742.5458904109587,220.00667808219177,0.0,123.79452054794523,4490.8191780821935,60.0,11.0,10.0,13.958904109589042,8.0,9.849315068493151,11.219178082191782,9.849315068493151,15.328767123287669,12.589041095890408,0,0,0,0,0,0,1
40,14,196.84520547945203,196.84520547945203,2793.8458904109584,232.80924657534246,0.0,133.7945205479452,4786.672602739729,75.0,10.0,9.0,12.958904109589042,7.0,8.849315068493151,10.219178082191782,8.849315068493151,14.328767123287669,11.589041095890408,0,0,0,0,0,0,1
40,15,214.89520547945204,214.89520547945204,2853.695890410959,256.24580479452055,42.75,149.57020547945203,5187.650684931509,90.0,9.0,8.0,11.958904109589042,6.0,7.849315068493151,9.219178082191782,7.849315068493151,13.328767123287669,10.589041095890408,0,0,0,0,0,0,1
40,16,232.94520547945206,232.94520547945206,2914.495890410959,278.20205479452056,180.5,162.3561643835616,5413.165068493151,100,8.0,7.0,10.958904109589042,5.0,6.849315068493151,8.219178082191782,6.849315068493151,12.328767123287669,9.589041095890408,0,0,0,0,0,0,1
40,17,241.49520547945207,241.49520547945207,2965.7958904109587,286.7974315068493,180.5,160.8561643835616,5602.904794520551,100,7.0,6.0,9.958904109589042,4.0,5.849315068493151,7.219178082191782,5.849315068493151,11.328767123287669,8.589041095890408,0,0,0,0,0,0,1
40,18,250.04520547945205,250.04520547945205,3017.0958904109584,295.4099315068493,180.5,159.77739726027391,5756.895890410961,100,6.0,5.0,8.958904109589042,3.0,4.849315068493151,6.219178082191782,4.849315068493151,10.328767123287669,7.589041095890408,0,0,0,0,0,0,1
40,19,258.59520547945203,258.59520547945203,3068.3958904109586,304.0224315068493,180.5,159.15239726027391,5880.40890410959,100,5.0,4.0,7.958904109589042,2.0,3.8493150684931514,5.219178082191782,3.8493150684931514,9.328767123287669,6.589041095890408,0,0,0,0,0,0,1
40,20,267.1452054794521,267.1452054794521,3119.695890410959,312.8078767123288,180.5,158.52739726027391,5993.901369863016,100,4.0,3.0,6.958904109589042,1.0,2.8493150684931514,4.219178082191782,2.8493150684931514,8.328767123287669,5.589041095890408,0,0,0,0,0,0,1
40,21,275.69520547945206,275.69520547945206,3170.995890410959,321.63912671232873,180.5,158.20890410958899,6083.85205479452,100,3.0,2.0,5.958904109589042,0.0,1.8493150684931514,3.2191780821917817,1.8493150684931514,7.328767123287669,4.589041095890408,0,0,0,0,0,0,1
40,22,283.2952054794521,283.2952054794521,3217.5458904109587,329.48912671232875,180.5,158.20890410958899,6142.556849315068,100,2.0,1.0,4.958904109589042,0,0.8493150684931514,2.2191780821917817,0.8493150684931514,6.328767123287669,3.5890410958904084,0,0,0,0,0,0,1
