valorSim - custoSim,v0,custoSim,valorSim,QProj,QProjNovos,QProje,Qproja,QProjDiv,QProjDiva,QProjDive,QProjnDiv,TCongP,TCongReP,NecRecP,NecRecPa,NecRecPe,OrTotal,QRecMax,QProjCong,QProjCongE,QProjCongA,RetMnTotalProj,RetMxTotalProj,RetMnTotalA,RetMxTotalA,DesemMxProj,DesemMnProj,VPLMnTotal,VPLMxTotal,CustoMnTotal,CustoMxTotal,VPLMnTotalA,VPLMxTotalA,VPLMnTotalE,VPLMxTotalE,CustoMnTotalCong,CustoMxTotalCong,
76.29,68.39,47.77,124.06,8.00,3.00,4.00,2.00,4.00,1.00,2.00,4.00,0.00,3.00,27.14,62.07,108.54,11.07,7.37,2.00,1.00,0.00,182.95,1029.46,548.86,3088.37,319.27,49.17,144.81,816.92,91.48,514.73,91.48,1544.18,144.81,816.92,43.69,237.03,
83.17,68.47,49.42,132.59,8.00,2.00,4.00,2.00,4.00,1.00,2.00,4.00,0.00,4.00,21.80,38.31,87.18,23.83,5.77,3.00,1.00,1.00,83.73,513.06,251.18,1539.17,250.56,43.14,110.54,599.59,41.86,256.53,41.86,769.58,110.54,599.59,54.91,273.92,
164.23,68.95,36.70,200.94,7.00,2.00,3.00,2.00,5.00,1.00,2.00,2.00,1.00,4.00,22.65,42.28,79.28,20.56,7.06,4.00,2.00,1.00,72.67,380.75,218.00,1142.25,223.65,37.17,98.60,496.91,36.33,190.38,36.33,571.13,98.60,496.91,47.79,195.41,
106.71,69.14,49.52,156.23,7.00,1.00,3.00,2.00,6.00,2.00,3.00,1.00,0.00,6.00,22.55,35.54,78.93,16.78,7.60,5.00,2.00,1.00,59.26,233.12,177.79,699.36,226.01,41.73,100.69,460.33,29.63,116.56,29.63,349.68,100.69,460.33,76.95,302.04,
70.31,69.14,53.32,123.63,8.00,2.00,4.00,2.00,7.00,2.00,3.00,1.00,1.00,7.00,47.24,71.08,188.95,-15.84,10.73,6.00,3.00,2.00,57.02,171.73,171.07,515.20,220.63,34.97,109.25,545.86,28.51,85.87,28.51,257.60,109.25,545.86,77.54,329.11,
-10.98,68.74,61.36,50.38,8.00,1.00,4.00,2.00,6.00,2.00,3.00,2.00,0.00,6.00,44.22,68.55,176.87,-12.01,10.25,5.00,2.00,1.00,76.33,525.24,228.99,1575.72,245.26,37.99,120.09,661.95,38.17,262.62,38.17,787.86,120.09,661.95,62.23,294.16,
138.61,69.09,67.79,206.40,8.00,2.00,4.00,2.00,6.00,2.00,3.00,2.00,0.00,7.00,33.75,53.72,135.01,12.01,7.25,6.00,3.00,2.00,101.70,416.65,305.09,1249.94,197.19,36.30,110.53,517.07,50.85,208.32,50.85,624.97,110.53,517.07,97.14,432.62,
63.16,69.06,58.09,121.25,9.00,3.00,4.00,3.00,7.00,2.00,3.00,2.00,0.00,8.00,37.04,74.55,166.68,12.72,6.36,7.00,3.00,2.00,123.72,577.53,371.16,1732.60,210.18,40.46,128.88,598.20,61.86,288.77,61.86,866.30,128.88,598.20,110.79,472.68,
123.87,69.34,57.28,181.14,8.00,1.00,4.00,2.00,6.00,2.00,3.00,2.00,0.00,6.00,41.02,90.95,164.07,6.31,7.96,6.00,3.00,2.00,41.00,182.25,123.01,546.75,223.56,41.29,110.80,518.69,20.50,91.12,20.50,273.37,110.80,518.69,89.54,397.78,
24.25,69.11,54.49,78.74,8.00,3.00,4.00,2.00,7.00,2.00,3.00,1.00,0.00,8.00,25.53,44.79,102.12,21.43,6.07,7.00,3.00,2.00,146.48,666.99,439.45,2000.96,228.73,43.18,130.05,604.21,73.24,333.49,73.24,1000.48,130.05,604.21,111.18,521.35,
182.97,69.68,48.57,231.54,8.00,1.00,4.00,2.00,7.00,2.00,3.00,1.00,0.00,8.00,28.07,43.53,112.29,16.39,6.70,7.00,3.00,2.00,37.74,155.03,113.23,465.09,197.02,33.54,102.00,491.10,18.87,77.52,18.87,232.55,102.00,491.10,83.13,413.59,
29.35,69.48,53.61,82.96,9.00,3.00,4.00,3.00,7.00,2.00,3.00,2.00,0.00,8.00,35.39,72.00,159.25,5.43,7.17,7.00,3.00,2.00,160.64,632.07,481.93,1896.21,186.68,32.73,144.75,672.84,80.32,316.04,80.32,948.11,144.75,672.84,120.19,585.70,
63.04,69.45,64.57,127.61,9.00,6.00,4.00,3.00,6.00,2.00,3.00,3.00,0.00,7.00,46.16,84.44,207.72,-11.82,9.09,6.00,3.00,2.00,235.78,1122.99,707.35,3368.97,214.79,29.29,142.57,759.73,117.89,561.50,117.89,1684.49,142.57,759.73,93.65,531.16,
183.04,70.01,67.28,250.32,4.00,1.00,2.00,1.00,3.00,1.00,1.00,1.00,0.00,3.00,12.48,11.09,24.96,52.27,4.43,3.00,1.00,1.00,21.01,139.14,63.04,417.43,146.11,24.99,34.68,185.33,10.51,69.57,10.51,208.71,34.68,185.33,30.29,168.98,
45.44,69.89,17.83,63.27,5.00,0.00,2.00,1.00,2.00,0.00,1.00,3.00,0.00,2.00,25.75,26.97,64.38,26.61,8.68,2.00,1.00,0.00,0.00,0.00,0.00,0.00,142.76,26.43,51.83,228.44,0.00,0.00,0.00,0.00,51.83,228.44,26.04,134.25,
-31.48,69.38,31.48,0.00,6.00,2.00,3.00,2.00,4.00,1.00,2.00,2.00,0.00,4.00,27.23,32.50,81.68,28.38,6.94,4.00,2.00,1.00,55.31,224.80,165.93,674.41,205.07,33.47,74.00,374.36,27.66,112.40,27.66,337.20,74.00,374.36,56.89,312.54,
75.16,69.41,41.72,116.88,6.00,0.00,3.00,2.00,3.00,1.00,1.00,3.00,0.00,3.00,33.51,40.11,100.52,13.51,9.41,3.00,1.00,1.00,0.00,0.00,0.00,0.00,268.31,50.24,83.92,406.40,0.00,0.00,0.00,0.00,83.92,406.40,39.77,255.81,
-48.31,68.82,48.31,0.00,7.00,3.00,3.00,2.00,5.00,1.00,2.00,2.00,0.00,5.00,28.30,36.34,99.06,21.60,6.91,5.00,2.00,1.00,107.70,588.85,323.10,1766.55,279.08,48.04,105.98,571.62,53.85,294.43,53.85,883.28,105.98,571.62,64.14,446.71,
199.65,69.48,36.07,235.72,6.00,0.00,3.00,2.00,4.00,1.00,2.00,2.00,0.00,3.00,28.92,38.27,86.75,19.30,8.45,3.00,1.00,1.00,0.00,0.00,0.00,0.00,289.78,47.68,77.97,435.89,0.00,0.00,0.00,0.00,77.97,435.89,33.30,230.79,
-42.37,68.92,42.37,0.00,8.00,2.00,4.00,2.00,5.00,1.00,2.00,3.00,0.00,3.00,37.29,60.88,149.15,1.38,8.58,3.00,1.00,1.00,98.47,687.38,295.40,2062.13,240.64,40.48,118.27,649.51,49.23,343.69,49.23,1031.06,118.27,649.51,43.05,320.72,
193.88,69.54,60.29,254.17,7.00,1.00,3.00,2.00,4.00,1.00,2.00,3.00,0.00,3.00,41.17,54.51,144.08,4.67,9.33,3.00,1.00,1.00,19.39,68.35,58.16,205.05,207.46,35.84,98.18,454.30,9.69,34.18,9.69,102.53,98.18,454.30,19.03,97.76,
-8.03,69.16,33.84,25.81,6.00,2.00,3.00,2.00,4.00,1.00,2.00,2.00,0.00,3.00,23.28,30.47,69.83,32.93,6.18,2.00,1.00,0.00,153.88,704.16,461.64,2112.49,214.96,43.52,113.31,517.46,76.94,352.08,76.94,1056.25,113.31,517.46,13.17,88.97,
313.01,70.37,18.58,331.59,4.00,1.00,2.00,1.00,3.00,1.00,1.00,1.00,1.00,2.00,19.44,17.33,38.88,42.56,6.86,2.00,1.00,0.00,44.57,255.90,133.71,767.71,158.34,30.23,49.16,229.13,22.29,127.95,22.29,383.85,49.16,229.13,16.15,79.09,
37.65,70.21,19.05,56.70,5.00,1.00,2.00,1.00,3.00,1.00,1.00,2.00,0.00,2.00,17.94,23.95,44.86,36.38,6.72,2.00,1.00,0.00,33.28,66.84,99.84,200.51,105.66,21.95,47.22,175.98,16.64,33.42,16.64,100.26,47.22,175.98,19.60,97.76,
17.65,69.95,25.43,43.08,5.00,1.00,2.00,1.00,5.00,1.00,2.00,0.00,0.00,3.00,17.82,18.76,44.56,40.78,5.84,3.00,1.00,1.00,18.11,68.96,54.34,206.88,108.52,23.51,44.56,179.23,9.06,34.48,9.06,103.44,44.56,179.23,22.30,74.96,
-4.49,69.58,24.72,20.23,6.00,1.00,3.00,2.00,5.00,1.00,2.00,1.00,1.00,2.00,22.86,27.71,68.59,33.05,6.16,2.00,1.00,0.00,40.10,210.86,120.29,632.58,123.50,24.44,57.92,250.59,20.05,105.43,20.05,316.29,57.92,250.59,11.57,63.43,
-11.07,69.17,11.07,0.00,5.00,2.00,2.00,1.00,4.00,1.00,2.00,1.00,2.00,3.00,23.82,21.02,59.54,36.37,6.73,2.00,1.00,0.00,45.06,165.65,135.19,496.95,212.50,32.46,48.03,239.16,22.53,82.83,22.53,248.48,48.03,239.16,12.15,67.05,
33.69,69.00,19.19,52.88,4.00,0.00,2.00,1.00,2.00,0.00,1.00,2.00,0.00,2.00,18.95,14.66,37.89,46.07,5.98,2.00,1.00,0.00,0.00,0.00,0.00,0.00,208.15,31.35,27.69,156.29,0.00,0.00,0.00,0.00,27.69,156.29,9.66,63.08,
-17.51,68.56,17.51,0.00,6.00,0.00,3.00,2.00,3.00,1.00,1.00,3.00,0.00,2.00,24.57,31.42,73.72,29.26,6.79,2.00,1.00,0.00,0.00,0.00,0.00,0.00,230.04,40.96,56.22,278.85,0.00,0.00,0.00,0.00,56.22,278.85,21.06,92.56,
-34.23,68.05,34.23,0.00,7.00,0.00,3.00,2.00,4.00,1.00,2.00,3.00,0.00,5.00,32.17,49.40,112.61,21.30,6.96,4.00,2.00,1.00,0.00,0.00,0.00,0.00,194.56,41.03,84.28,367.22,0.00,0.00,0.00,0.00,84.28,367.22,44.68,171.93,
-48.80,67.46,48.80,0.00,9.00,2.00,4.00,3.00,6.00,2.00,3.00,3.00,0.00,7.00,31.25,60.74,140.63,20.06,5.55,6.00,3.00,2.00,93.45,537.29,280.36,1611.87,168.11,34.86,117.76,527.16,46.73,268.65,46.73,805.94,117.76,527.16,64.11,259.00,
18.19,67.22,50.04,68.23,10.00,3.00,5.00,3.00,5.00,1.00,2.00,5.00,0.00,6.00,33.20,69.04,166.01,2.56,6.74,5.00,2.00,1.00,152.30,604.43,456.89,1813.28,165.84,32.00,140.70,606.10,76.15,302.21,76.15,906.64,140.70,606.10,70.19,236.35,
177.10,67.77,67.44,244.54,9.00,2.00,4.00,3.00,4.00,1.00,2.00,5.00,0.00,5.00,20.72,35.61,93.22,25.16,4.98,4.00,2.00,1.00,122.12,571.11,366.35,1713.34,137.79,27.75,103.18,463.24,61.06,285.56,61.06,856.67,103.18,463.24,56.77,229.04,
234.24,68.60,44.94,279.17,9.00,1.00,4.00,3.00,3.00,1.00,1.00,6.00,0.00,4.00,36.05,77.91,162.22,16.47,5.95,3.00,1.00,1.00,10.74,52.57,32.22,157.72,142.59,23.79,72.98,355.04,5.37,26.29,5.37,78.86,72.98,355.04,18.72,92.00,
-6.89,68.22,29.81,22.92,8.00,4.00,4.00,2.00,3.00,1.00,1.00,5.00,0.00,5.00,14.94,23.31,59.76,45.45,3.07,3.00,1.00,1.00,93.75,368.26,281.26,1104.78,127.42,23.47,76.40,339.57,46.88,184.13,46.88,552.39,76.40,339.57,27.49,161.02,
127.89,68.52,23.54,151.43,5.00,1.00,2.00,1.00,2.00,0.00,1.00,3.00,0.00,3.00,19.12,20.53,47.81,40.13,5.97,2.00,1.00,0.00,44.23,233.64,132.68,700.93,223.96,39.79,58.09,291.88,22.11,116.82,22.11,350.46,58.09,291.88,20.04,111.72,
72.75,68.54,29.97,102.72,6.00,0.00,3.00,2.00,4.00,1.00,2.00,2.00,0.00,7.00,18.79,22.52,56.37,43.09,4.49,4.00,2.00,1.00,0.00,0.00,0.00,0.00,170.37,34.93,51.43,230.55,0.00,0.00,0.00,0.00,51.43,230.55,34.22,161.39,
-26.87,68.07,26.87,0.00,8.00,1.00,4.00,2.00,4.00,1.00,2.00,4.00,0.00,6.00,25.84,39.53,103.36,24.52,5.69,4.00,2.00,1.00,19.71,64.81,59.13,194.43,158.03,30.00,81.54,375.56,9.85,32.41,9.85,97.22,81.54,375.56,45.64,206.20,
-3.41,67.71,34.75,31.34,8.00,3.00,4.00,2.00,6.00,2.00,3.00,2.00,0.00,8.00,30.83,51.79,123.31,4.32,8.21,5.00,2.00,1.00,129.04,650.76,387.12,1952.27,212.92,31.26,105.19,549.30,64.52,325.38,64.52,976.13,105.19,549.30,81.38,412.69,
189.42,68.32,65.64,255.05,6.00,1.00,3.00,2.00,5.00,1.00,2.00,1.00,0.00,7.00,34.29,45.93,102.86,15.33,9.11,5.00,2.00,1.00,6.28,18.85,18.84,56.56,226.98,31.98,64.52,347.76,3.14,9.43,3.14,28.28,64.52,347.76,47.29,258.82,
-37.02,67.79,43.42,6.40,7.00,2.00,3.00,2.00,4.00,1.00,2.00,3.00,0.00,5.00,42.06,55.13,147.20,-2.20,10.31,3.00,1.00,1.00,100.02,426.76,300.05,1280.28,332.71,45.19,106.77,600.36,50.01,213.38,50.01,640.14,106.77,600.36,53.36,281.79,
125.04,68.08,49.40,174.44,5.00,0.00,2.00,1.00,3.00,1.00,1.00,2.00,0.00,4.00,26.51,27.74,66.28,24.41,9.12,3.00,1.00,1.00,0.00,0.00,0.00,0.00,348.33,51.65,78.95,468.95,0.00,0.00,0.00,0.00,78.95,468.95,51.67,311.77,
-34.34,67.56,34.34,0.00,6.00,2.00,3.00,2.00,5.00,1.00,2.00,1.00,0.00,6.00,37.07,46.87,111.22,10.40,9.93,5.00,2.00,1.00,122.26,670.35,366.78,2011.05,332.34,46.08,110.68,656.92,61.13,335.18,61.13,1005.53,110.68,656.92,94.31,516.49,
74.17,67.60,52.35,126.52,6.00,1.00,3.00,2.00,4.00,1.00,2.00,2.00,0.00,3.00,33.38,36.36,100.13,16.84,8.86,3.00,1.00,1.00,49.12,263.73,147.36,791.19,282.28,38.76,71.08,434.77,24.56,131.86,24.56,395.59,71.08,434.77,45.14,247.70,
4.79,67.28,35.76,40.56,5.00,0.00,2.00,1.00,3.00,1.00,1.00,2.00,0.00,2.00,29.87,40.06,74.67,23.78,9.24,2.00,1.00,0.00,0.00,0.00,0.00,0.00,286.41,33.39,52.27,383.94,0.00,0.00,0.00,0.00,52.27,383.94,15.32,90.19,
-30.55,66.79,30.55,0.00,5.00,1.00,2.00,1.00,3.00,1.00,1.00,2.00,0.00,4.00,16.21,22.46,40.52,39.27,6.15,3.00,1.00,1.00,59.98,528.79,179.93,1586.37,262.01,40.59,69.52,462.83,29.99,264.40,29.99,793.19,69.52,462.83,28.13,156.57,
145.45,67.19,30.93,176.38,6.00,1.00,3.00,2.00,5.00,1.00,2.00,1.00,0.00,7.00,20.50,43.01,61.51,38.10,5.32,5.00,2.00,1.00,51.54,314.61,154.63,943.83,173.79,36.38,66.32,313.47,25.77,157.30,25.77,471.91,66.32,313.47,52.06,258.85,
132.61,67.51,17.87,150.48,7.00,0.00,3.00,2.00,4.00,1.00,2.00,3.00,0.00,4.00,34.58,54.00,121.04,11.95,8.29,3.00,1.00,1.00,0.00,0.00,0.00,0.00,159.39,31.56,64.50,268.57,0.00,0.00,0.00,0.00,64.50,268.57,31.09,107.39,
-43.92,66.96,43.92,0.00,8.00,2.00,4.00,2.00,4.00,1.00,2.00,4.00,0.00,4.00,36.58,51.95,146.31,6.90,7.89,3.00,1.00,1.00,65.60,275.48,196.79,826.45,201.33,38.64,98.86,432.87,32.80,137.74,32.80,413.23,98.86,432.87,35.26,185.65,
82.31,67.03,45.88,128.19,6.00,2.00,3.00,2.00,4.00,1.00,2.00,2.00,0.00,5.00,23.84,27.79,71.52,26.65,7.22,4.00,2.00,1.00,80.11,309.95,240.33,929.86,189.24,28.75,71.99,354.96,40.06,154.98,40.06,464.93,71.99,354.96,46.13,234.01,
104.87,67.22,43.45,148.32,6.00,1.00,3.00,2.00,3.00,1.00,1.00,3.00,0.00,3.00,15.37,20.64,46.10,38.93,5.18,3.00,1.00,1.00,22.96,81.61,68.87,244.82,195.94,31.63,61.62,336.44,11.48,40.80,11.48,122.41,61.62,336.44,31.73,148.06,
-6.97,66.85,28.36,21.39,6.00,0.00,3.00,2.00,4.00,1.00,2.00,2.00,0.00,4.00,13.52,19.69,40.56,41.76,4.71,4.00,2.00,1.00,0.00,0.00,0.00,0.00,239.66,42.85,72.21,399.12,0.00,0.00,0.00,0.00,72.21,399.12,47.10,211.70,
-28.34,66.38,28.34,0.00,8.00,4.00,4.00,2.00,5.00,1.00,2.00,3.00,0.00,5.00,23.20,36.67,92.80,20.62,6.17,5.00,2.00,1.00,134.39,873.79,403.17,2621.36,203.42,34.78,108.86,628.00,67.20,436.89,67.20,1310.68,108.86,628.00,64.33,319.30,
266.21,67.38,49.48,315.68,6.00,1.00,3.00,2.00,3.00,1.00,1.00,3.00,0.00,4.00,18.34,30.45,55.02,32.34,6.28,3.00,1.00,1.00,51.23,284.15,153.70,852.45,193.59,41.83,72.79,319.80,25.62,142.07,25.62,426.22,72.79,319.80,26.50,101.75,
69.33,67.38,37.76,107.10,7.00,0.00,3.00,2.00,3.00,1.00,1.00,4.00,0.00,4.00,29.40,45.66,102.91,22.47,6.79,3.00,1.00,1.00,0.00,0.00,0.00,0.00,196.22,37.57,73.03,321.07,0.00,0.00,0.00,0.00,73.03,321.07,32.37,120.55,
-33.86,66.88,33.86,0.00,8.00,2.00,4.00,2.00,4.00,1.00,2.00,4.00,0.00,5.00,22.22,31.28,88.90,30.63,4.92,4.00,2.00,1.00,48.77,184.15,146.30,552.46,172.36,35.16,96.85,397.09,24.38,92.08,24.38,276.23,96.85,397.09,49.20,161.69,
34.29,66.72,39.57,73.85,8.00,2.00,4.00,2.00,5.00,1.00,2.00,3.00,0.00,7.00,30.48,51.60,121.91,12.09,7.24,5.00,2.00,1.00,121.00,353.65,363.00,1060.96,269.62,50.81,132.50,555.86,60.50,176.83,60.50,530.48,132.50,555.86,99.97,369.24,
113.30,66.95,58.01,171.31,8.00,0.00,4.00,2.00,5.00,1.00,2.00,3.00,0.00,7.00,40.71,62.60,162.86,6.76,7.91,5.00,2.00,1.00,0.00,0.00,0.00,0.00,273.19,46.08,103.79,535.45,0.00,0.00,0.00,0.00,103.79,535.45,67.76,312.31,
-63.24,66.30,63.24,0.00,10.00,4.00,5.00,3.00,6.00,2.00,3.00,4.00,0.00,8.00,36.53,73.72,182.66,9.50,6.05,6.00,3.00,2.00,160.93,857.71,482.79,2573.12,244.21,39.25,144.13,781.69,80.47,428.85,80.47,1286.56,144.13,781.69,88.31,416.81,
138.19,66.66,54.64,192.83,9.00,1.00,4.00,3.00,6.00,2.00,3.00,3.00,0.00,6.00,25.47,52.63,114.60,26.80,4.80,5.00,2.00,1.00,44.36,398.70,133.09,1196.11,233.52,35.48,109.32,670.19,22.18,199.35,22.18,598.06,109.32,670.19,73.53,387.73,
-37.54,66.14,37.54,0.00,10.00,5.00,5.00,3.00,7.00,2.00,3.00,3.00,0.00,8.00,31.91,62.52,159.57,17.28,5.27,7.00,3.00,2.00,132.37,800.85,397.11,2402.55,227.65,35.61,152.09,877.03,66.19,400.42,66.19,1201.27,152.09,877.03,118.16,598.42,
189.93,66.76,52.72,242.65,7.00,3.00,3.00,2.00,7.00,2.00,3.00,0.00,0.00,7.00,28.52,44.52,99.82,10.30,8.53,7.00,3.00,2.00,216.85,1157.71,650.56,3473.14,251.33,38.45,139.64,754.09,108.43,578.86,108.43,1736.57,139.64,754.09,139.64,754.09,
108.64,66.96,52.64,161.27,7.00,2.00,3.00,2.00,5.00,1.00,2.00,2.00,0.00,4.00,22.93,39.80,80.24,22.28,6.82,4.00,2.00,1.00,197.67,1064.82,593.00,3194.45,237.72,35.88,127.64,714.20,98.83,532.41,98.83,1597.23,127.64,714.20,110.95,614.49,
425.83,68.76,40.56,466.39,6.00,3.00,3.00,2.00,2.00,0.00,1.00,4.00,0.00,2.00,19.41,28.57,58.23,39.24,5.13,2.00,1.00,0.00,64.98,399.23,194.94,1197.69,120.80,17.83,46.10,264.50,32.49,199.61,32.49,598.84,46.10,264.50,18.41,124.70,
95.73,68.89,30.96,126.69,5.00,0.00,2.00,1.00,2.00,0.00,1.00,3.00,0.00,2.00,17.44,15.36,43.61,46.03,4.79,2.00,1.00,0.00,0.00,0.00,0.00,0.00,164.71,25.41,30.95,165.12,0.00,0.00,0.00,0.00,30.95,165.12,14.28,80.98,
-24.07,68.43,24.07,0.00,7.00,1.00,3.00,2.00,3.00,1.00,1.00,4.00,0.00,4.00,33.92,44.18,118.73,21.33,6.95,3.00,1.00,1.00,13.97,54.13,41.91,162.39,243.79,38.84,67.98,359.13,6.98,27.07,6.98,81.20,67.98,359.13,32.54,176.62,
-11.79,68.03,36.36,24.57,7.00,0.00,3.00,2.00,4.00,1.00,2.00,3.00,0.00,5.00,32.95,44.75,115.32,25.25,6.39,4.00,2.00,1.00,0.00,0.00,0.00,0.00,260.08,34.95,70.27,440.69,0.00,0.00,0.00,0.00,70.27,440.69,49.19,307.25,
-33.49,67.52,33.49,0.00,9.00,3.00,4.00,3.00,5.00,1.00,2.00,4.00,0.00,5.00,44.82,75.93,201.69,3.74,7.36,4.00,2.00,1.00,87.65,430.42,262.95,1291.27,306.35,45.45,127.47,749.00,43.83,215.21,43.83,645.63,127.47,749.00,70.51,384.18,
158.07,67.97,43.93,202.00,7.00,0.00,3.00,2.00,4.00,1.00,2.00,3.00,0.00,5.00,32.06,46.49,112.20,11.97,8.29,3.00,1.00,1.00,0.00,0.00,0.00,0.00,327.75,57.96,107.82,580.40,0.00,0.00,0.00,0.00,107.82,580.40,58.64,335.21,
-47.06,67.40,47.06,0.00,8.00,2.00,4.00,2.00,3.00,1.00,1.00,5.00,0.00,5.00,41.23,73.83,164.92,0.80,8.65,3.00,1.00,1.00,130.03,943.35,390.10,2830.05,309.98,58.99,150.97,813.78,65.02,471.67,65.02,1415.02,150.97,813.78,77.81,508.60,
290.01,68.51,69.30,359.31,8.00,0.00,4.00,2.00,2.00,0.00,1.00,6.00,0.00,4.00,37.08,77.09,148.31,10.27,7.47,2.00,1.00,0.00,0.00,0.00,0.00,0.00,210.48,48.19,117.32,462.33,0.00,0.00,0.00,0.00,117.32,462.33,16.39,49.45,
-54.90,67.89,54.90,0.00,9.00,2.00,4.00,3.00,2.00,0.00,1.00,7.00,0.00,3.00,37.92,92.54,170.64,0.59,7.71,2.00,1.00,0.00,130.68,620.52,392.05,1861.56,224.62,46.09,166.38,718.83,65.34,310.26,65.34,930.78,166.38,718.83,20.37,62.15,
232.70,68.72,69.13,301.83,9.00,3.00,4.00,3.00,2.00,0.00,1.00,7.00,0.00,2.00,31.02,63.75,139.61,7.09,6.99,1.00,0.00,0.00,165.12,565.33,495.36,1696.00,213.04,40.46,157.88,670.77,82.56,282.67,82.56,848.00,157.88,670.77,28.58,89.17,
188.23,69.32,62.63,250.86,7.00,2.00,3.00,2.00,2.00,0.00,1.00,5.00,0.00,2.00,36.55,49.76,127.92,3.28,9.53,2.00,1.00,0.00,169.89,743.62,509.67,2230.87,262.83,43.38,133.53,662.28,84.95,371.81,84.95,1115.44,133.53,662.28,22.77,111.28,
231.11,70.12,54.48,285.60,7.00,0.00,3.00,2.00,3.00,1.00,1.00,4.00,0.00,2.00,30.88,41.26,108.06,24.80,6.46,2.00,1.00,0.00,0.00,0.00,0.00,0.00,167.87,24.76,62.65,359.32,0.00,0.00,0.00,0.00,62.65,359.32,19.32,62.07,
-33.07,69.61,33.07,0.00,8.00,3.00,4.00,2.00,3.00,1.00,1.00,5.00,0.00,3.00,17.20,28.34,68.79,37.04,4.12,3.00,1.00,1.00,95.49,700.52,286.48,2101.56,153.42,27.26,96.51,524.39,47.75,350.26,47.75,1050.78,96.51,524.39,34.96,121.72,
157.35,70.05,33.06,190.41,8.00,4.00,4.00,2.00,3.00,1.00,1.00,5.00,0.00,3.00,29.16,45.58,116.66,22.71,5.91,3.00,1.00,1.00,113.03,444.39,339.09,1333.16,155.83,31.74,105.04,427.88,56.52,222.19,56.52,666.58,105.04,427.88,53.79,166.00,
162.31,70.51,47.39,209.70,6.00,1.00,3.00,2.00,1.00,0.00,0.00,5.00,0.00,1.00,27.42,36.33,82.25,20.71,8.22,1.00,0.00,0.00,39.74,163.22,119.21,489.67,276.88,39.98,76.81,403.37,19.87,81.61,19.87,244.84,76.81,403.37,19.87,81.61,
28.26,70.30,49.39,77.65,7.00,2.00,3.00,2.00,2.00,0.00,1.00,5.00,0.00,3.00,35.13,49.00,122.94,11.97,8.29,2.00,1.00,0.00,56.60,161.63,169.79,484.88,277.30,41.16,96.55,509.51,28.30,80.81,28.30,242.44,96.55,509.51,18.30,101.84,
18.26,70.04,58.13,76.39,7.00,0.00,3.00,2.00,4.00,1.00,2.00,3.00,0.00,6.00,35.30,54.51,123.56,4.30,9.39,4.00,2.00,1.00,0.00,0.00,0.00,0.00,332.17,44.56,93.16,584.68,0.00,0.00,0.00,0.00,93.16,584.68,38.89,234.65,
-65.80,69.36,65.80,0.00,9.00,1.00,4.00,3.00,5.00,1.00,2.00,4.00,0.00,8.00,43.30,78.51,194.84,-6.77,8.53,5.00,2.00,1.00,82.07,507.32,246.20,1521.97,344.18,48.19,147.10,922.03,41.03,253.66,41.03,760.98,147.10,922.03,54.35,324.53,
95.81,69.49,69.19,164.99,10.00,3.00,5.00,3.00,6.00,2.00,3.00,4.00,0.00,7.00,34.13,63.74,170.67,1.63,6.84,5.00,2.00,1.00,127.41,858.76,382.23,2576.27,286.06,41.43,151.71,955.64,63.71,429.38,63.71,1288.13,151.71,955.64,59.38,384.81,
283.06,70.56,56.07,339.13,8.00,2.00,4.00,2.00,5.00,1.00,2.00,3.00,1.00,4.00,26.19,46.20,104.78,16.62,6.67,3.00,1.00,1.00,75.01,539.33,225.04,1617.98,271.19,43.24,124.45,731.99,37.51,269.66,37.51,808.99,124.45,731.99,42.55,261.72,
169.87,71.05,43.94,213.81,7.00,2.00,3.00,2.00,5.00,1.00,2.00,2.00,0.00,4.00,23.31,35.23,81.59,24.65,6.48,3.00,1.00,1.00,101.43,678.64,304.28,2035.93,278.53,45.36,123.91,692.13,50.71,339.32,50.71,1017.97,123.91,692.13,61.39,393.40,
234.84,71.87,36.54,271.38,6.00,1.00,3.00,2.00,2.00,0.00,1.00,4.00,0.00,1.00,14.40,20.85,43.21,35.36,5.77,1.00,0.00,0.00,136.07,615.93,408.20,1847.79,201.28,36.59,98.95,469.89,68.03,307.97,68.03,923.90,98.95,469.89,14.31,70.49,
179.33,72.41,34.74,214.07,7.00,1.00,3.00,2.00,4.00,1.00,2.00,3.00,2.00,3.00,20.41,29.51,71.44,31.78,5.46,3.00,1.00,1.00,20.88,87.12,62.63,261.36,166.61,25.03,62.61,339.29,10.44,43.56,10.44,130.68,62.61,339.29,38.84,209.87,
-10.76,71.99,31.56,20.80,8.00,3.00,4.00,2.00,4.00,1.00,2.00,4.00,0.00,3.00,24.42,37.14,97.66,27.33,5.33,3.00,1.00,1.00,88.80,534.12,266.40,1602.36,156.39,22.19,72.09,418.92,44.40,267.06,44.40,801.18,72.09,418.92,44.88,228.21,
58.15,71.93,35.90,94.05,7.00,2.00,3.00,2.00,4.00,1.00,2.00,3.00,0.00,5.00,18.07,27.16,63.26,35.35,4.95,4.00,2.00,1.00,60.43,313.39,181.30,940.16,156.79,24.64,65.93,353.28,30.22,156.69,30.22,470.08,65.93,353.28,59.92,319.36,
52.25,71.83,34.85,87.10,8.00,2.00,4.00,2.00,4.00,1.00,2.00,4.00,0.00,5.00,17.04,27.22,68.15,34.28,4.46,4.00,2.00,1.00,43.12,224.63,129.35,673.90,136.75,20.11,59.34,332.06,21.56,112.32,21.56,336.95,59.34,332.06,48.36,267.80,
